inventory_year,survey_unit,county,plot_number,tree_number,diameter,height,SPCD,log_height,log_diameter
2012,2,15,1316,8,13.716000000000001,7.62,97.0,2.030776369698555,2.618563034600674
2012,2,15,1316,11,28.447999999999997,11.8872,97.0,2.4754621909600005,3.348077859331494
2012,2,15,1316,14,18.541999999999998,8.8392,97.0,2.1791963748168284,2.9200384291847907
2012,2,15,1316,16,31.75,15.24,97.0,2.7239235502585,3.457892725338701
2012,2,15,1316,17,14.223999999999998,8.2296,97.0,2.1077374108346834,2.6549306787715485
2012,2,15,1378,23,17.018,13.1064,97.0,2.5731006605239166,2.8342716074273655
2012,2,15,1378,26,30.48,17.0688,97.0,2.8372522355655034,3.4170707308184456
2012,2,17,202,6,21.336000000000002,18.8976,97.0,2.939034929875446,3.060395786879713
2012,2,17,1413,15,17.272,18.8976,97.0,2.939034929875446,2.8490866932125063
2012,2,19,38,5,18.288,11.5824,97.0,2.44948670455674,2.9062451070524546
2012,2,19,38,13,24.637999999999998,16.154400000000003,97.0,2.782192458382476,3.204289966539782
2012,2,19,889,22,19.812,14.630400000000002,97.0,2.6831015557382454,2.9862878147259915
2012,2,19,1131,1,17.78,12.8016,97.0,2.5495701631137226,2.8780742300857587
2012,2,19,1131,4,29.464,17.6784,97.0,2.8723435553767733,3.3831691791427643
2012,2,19,1131,6,18.796000000000003,12.8016,97.0,2.5495701631137226,2.9336440812405695
2012,2,19,1131,7,20.573999999999998,12.4968,97.0,2.525472611534662,3.024028142708838
2012,2,19,1131,9,29.21,15.5448,97.0,2.74372617755468,3.3745111163996495
2012,2,19,1131,10,15.494,9.144,97.0,2.2130979264925097,2.7404528522097107
2012,2,19,1131,13,24.384,10.3632,97.0,2.338261069446516,3.193927179504236
2012,2,19,1131,17,13.462,10.668000000000001,97.0,2.3672486063197677,2.5998709015885213
2012,2,19,1131,20,11.43,10.0584,97.0,2.3084081062968345,2.4362414778067194
2012,2,19,1131,22,13.716000000000001,11.277600000000001,97.0,2.4228184574745786,2.618563034600674
2012,2,19,1131,23,17.78,12.192,97.0,2.5007799989442905,2.8780742300857587
2012,2,19,1131,27,14.732,11.277600000000001,97.0,2.4228184574745786,2.690021998582819
2012,2,19,1131,28,13.208,9.7536,97.0,2.2776364476300808,2.580822706617827
2012,2,23,703,7,38.1,23.1648,97.0,3.1426338851166853,3.6402142821326553
2012,2,23,703,9,43.18,23.1648,97.0,3.1426338851166853,3.7653774250866614
2012,2,23,703,20,18.541999999999998,12.192,97.0,2.5007799989442905,2.9200384291847907
2012,2,23,703,21,22.86,14.630400000000002,97.0,2.6831015557382454,3.1293886583666644
2012,2,23,921,10,10.668000000000001,8.5344,97.0,2.144105055005558,2.3672486063197677
2012,2,23,921,11,7.62,6.096,97.0,1.807632818384345,2.030776369698555
2012,2,23,921,29,5.08,2.7432000000000003,97.0,1.0091251221665736,1.6253112615903906
2012,2,23,959,4,22.606,11.8872,97.0,2.4754621909600005,3.1182153577685394
2012,2,23,959,5,26.416,18.5928,97.0,2.9227744090036656,3.2739698871777723
2012,2,23,959,24,16.256,14.9352,97.0,2.7037208429409807,2.7884620713960713
2012,2,23,970,6,14.986,10.972800000000001,97.0,2.395419483286464,2.707116431942119
2012,2,23,1037,3,27.686,21.031200000000002,97.0,3.0460070494276135,3.3209268702655432
2012,2,23,1037,9,46.99,23.7744,97.0,3.168609371519946,3.849934813114724
2012,3,1,140,5,13.716000000000001,5.486400000000001,97.0,1.702272302726519,2.618563034600674
2012,3,1,440,6,19.05,12.8016,97.0,2.5495701631137226,2.94706710157271
2012,3,1,440,8,13.97,9.7536,97.0,2.2776364476300808,2.6369121732688705
2012,3,1,606,1,29.464,16.4592,97.0,2.8008845913946283,3.3831691791427643
2012,3,1,606,3,14.478000000000002,7.010400000000001,97.0,1.947394760759504,2.6726302558709496
2012,3,1,606,4,17.78,12.192,97.0,2.5007799989442905,2.8780742300857587
2012,3,1,606,5,15.24,7.315200000000001,97.0,1.9899543751783,2.7239235502585
2012,3,1,606,8,27.432000000000002,15.5448,97.0,2.74372617755468,3.3117102151606193
2012,3,1,606,9,16.51,7.315200000000001,97.0,1.9899543751783,2.8039662579320366
2012,3,1,606,10,12.953999999999999,8.5344,97.0,2.144105055005558,2.561404620760725
2012,3,1,606,11,20.32,11.8872,97.0,2.4754621909600005,3.011605622710281
2012,3,1,606,13,20.828,10.972800000000001,97.0,2.395419483286464,3.0362982353006527
2012,3,1,606,14,14.478000000000002,10.0584,97.0,2.3084081062968345,2.6726302558709496
2012,3,1,606,15,21.59,14.325600000000001,97.0,2.6620481465404127,3.072230244526716
2012,3,1,606,16,24.384,14.630400000000002,97.0,2.6831015557382454,3.193927179504236
2012,3,1,606,17,25.907999999999998,14.630400000000002,97.0,2.6831015557382454,3.2545518013206705
2012,3,1,606,19,17.272,11.8872,97.0,2.4754621909600005,2.8490866932125063
2012,3,1,606,20,15.494,9.7536,97.0,2.2776364476300808,2.7404528522097107
2012,3,1,606,22,16.764,8.5344,97.0,2.144105055005558,2.819233730062825
2012,3,1,606,23,13.208,8.5344,97.0,2.144105055005558,2.580822706617827
2012,3,1,606,24,15.494,10.0584,97.0,2.3084081062968345,2.7404528522097107
2012,3,1,606,25,19.812,10.3632,97.0,2.338261069446516,2.9862878147259915
2012,3,1,606,26,13.462,9.144,97.0,2.2130979264925097,2.5998709015885213
2012,3,1,606,27,12.953999999999999,7.9248,97.0,2.0699970828518364,2.561404620760725
2012,3,1,606,28,13.462,9.4488,97.0,2.2458877493155005,2.5998709015885213
2012,3,1,606,32,14.986,7.315200000000001,97.0,1.9899543751783,2.707116431942119
2012,3,1,606,33,14.986,9.7536,97.0,2.2776364476300808,2.707116431942119
2012,3,1,606,34,16.256,12.4968,97.0,2.525472611534662,2.7884620713960713
2012,3,1,606,36,13.716000000000001,9.7536,97.0,2.2776364476300808,2.618563034600674
2012,3,1,606,38,26.924,15.24,97.0,2.7239235502585,3.2930180821484667
2012,3,1,606,45,12.953999999999999,8.2296,97.0,2.1077374108346834,2.561404620760725
2012,3,1,842,8,35.56,20.7264,97.0,3.0314082500064607,3.571221410645704
2012,3,1,2525,10,23.876,9.4488,97.0,2.2458877493155005,3.1728737703064036
2012,3,1,2525,18,24.637999999999998,11.277600000000001,97.0,2.4228184574745786,3.204289966539782
2012,3,1,2525,24,22.098,10.668000000000001,97.0,2.3672486063197677,3.095487106690983
2012,3,3,362,5,17.018,9.144,97.0,2.2130979264925097,2.8342716074273655
2012,3,3,362,11,13.208,10.3632,97.0,2.338261069446516,2.580822706617827
2012,3,3,362,22,17.526,11.8872,97.0,2.4754621909600005,2.863685492633659
2012,3,3,617,11,29.972,15.24,97.0,2.7239235502585,3.4002636125020644
2012,3,3,617,12,23.368,10.0584,97.0,2.3084081062968345,3.15136756508544
2012,3,3,827,2,20.573999999999998,14.325600000000001,97.0,2.6620481465404127,3.024028142708838
2012,3,3,827,3,42.672000000000004,20.7264,97.0,3.0314082500064607,3.7535429674396585
2012,3,3,827,4,28.956000000000003,15.5448,97.0,2.74372617755468,3.365777436430895
2012,3,3,827,6,24.637999999999998,10.3632,97.0,2.338261069446516,3.204289966539782
2012,3,3,827,9,18.034,10.0584,97.0,2.3084081062968345,2.892258865077715
2012,3,3,827,11,31.242,16.154400000000003,97.0,2.782192458382476,3.441763343408817
2012,3,3,827,14,18.034,12.4968,97.0,2.525472611534662,2.892258865077715
2012,3,3,1087,2,34.29,17.3736,97.0,2.8549518126649045,3.534853766474829
2012,3,3,1087,5,33.02,17.3736,97.0,2.8549518126649045,3.497113438491982
2012,3,3,1087,6,39.37,21.336000000000002,97.0,3.060395786879713,3.673004104955646
2012,3,3,1087,7,36.322,22.86,97.0,3.1293886583666644,3.5924236182963067
2012,3,3,1087,9,23.114,12.8016,97.0,2.5495701631137226,3.1404384945532495
2012,3,3,1087,10,36.83,21.336000000000002,97.0,3.060395786879713,3.606312730456974
2012,3,3,1087,12,42.672000000000004,22.250400000000003,97.0,3.102359985978745,3.7535429674396585
2012,3,3,1087,13,42.418,21.336000000000002,97.0,3.060395786879713,3.7475728004531548
2012,3,3,1087,15,31.496000000000002,19.2024,97.0,2.955035271221887,3.4498605536414364
2012,3,3,1087,16,35.814,20.1168,97.0,3.00155528685678,3.5783388784145678
2012,3,3,1200,17,44.45,24.6888,97.0,3.206349699502793,3.794364961959914
2012,3,3,2617,19,23.368,18.288,97.0,2.9062451070524546,3.15136756508544
2012,3,3,2620,3,25.146,17.9832,97.0,2.8894379887360735,3.2246988381709896
2012,3,3,2626,8,14.732,8.8392,97.0,2.1791963748168284,2.690021998582819
2012,3,3,2632,10,23.368,16.154400000000003,97.0,2.782192458382476,3.15136756508544
2012,3,3,2636,2,28.194,15.24,97.0,2.7239235502585,3.3391091893487337
2012,3,3,2636,5,13.716000000000001,7.62,97.0,2.030776369698555,2.618563034600674
2012,3,3,2636,7,13.208,8.8392,97.0,2.1791963748168284,2.580822706617827
2012,3,21,26,7,13.462,12.192,97.0,2.5007799989442905,2.5998709015885213
2012,3,21,26,11,19.558,12.8016,97.0,2.5495701631137226,2.9733844098900835
2012,3,21,26,12,20.32,13.716000000000001,97.0,2.618563034600674,3.011605622710281
2012,3,21,161,7,17.018,13.411200000000001,97.0,2.5960901787486153,2.8342716074273655
2012,3,21,161,11,14.478000000000002,10.3632,97.0,2.338261069446516,2.6726302558709496
2012,3,21,217,1,34.798,21.640800000000002,97.0,3.0745804218716697,3.5495599138645244
2012,3,21,217,2,36.83,21.336000000000002,97.0,3.060395786879713,3.606312730456974
2012,3,21,217,3,36.068,20.7264,97.0,3.0314082500064607,3.58540604563766
2012,3,21,217,7,31.75,22.250400000000003,97.0,3.102359985978745,3.457892725338701
2012,3,21,217,8,22.098,16.764,97.0,2.819233730062825,3.095487106690983
2012,3,21,217,9,20.066000000000003,10.668000000000001,97.0,2.3672486063197677,2.9990268405034213
2012,3,21,217,10,15.494,10.972800000000001,97.0,2.395419483286464,2.7404528522097107
2012,3,21,217,15,12.7,9.7536,97.0,2.2776364476300808,2.5416019934645457
2012,3,21,217,25,13.462,7.9248,97.0,2.0699970828518364,2.5998709015885213
2012,3,21,394,3,21.336000000000002,15.8496,97.0,2.7631442634117818,3.060395786879713
2012,3,21,394,7,28.702,17.6784,97.0,2.8723435553767733,3.35696680674874
2012,3,21,394,17,18.288,11.8872,97.0,2.4754621909600005,2.9062451070524546
2012,3,21,459,6,37.846000000000004,25.2984,97.0,3.230741152626952,3.633525293981859
2012,3,21,459,13,40.386,23.7744,97.0,3.168609371519946,3.6984831902566313
2012,3,21,609,2,21.082,13.411200000000001,97.0,2.5960901787486153,3.0484195958329976
2012,3,21,609,3,15.24,9.7536,97.0,2.2776364476300808,2.7239235502585
2012,3,21,609,7,16.51,10.3632,97.0,2.338261069446516,2.8039662579320366
2012,3,21,1097,8,25.654,9.144,97.0,2.2130979264925097,3.244699504877659
2012,3,21,1105,4,19.812,14.9352,97.0,2.7037208429409807,2.9862878147259915
2012,3,21,1105,7,22.098,14.325600000000001,97.0,2.6620481465404127,3.095487106690983
2012,3,21,1221,3,19.812,10.0584,97.0,2.3084081062968345,2.9862878147259915
2012,3,21,2178,5,20.828,10.668000000000001,97.0,2.3672486063197677,3.0362982353006527
2012,3,21,2178,11,37.338,20.7264,97.0,3.0314082500064607,3.620011574815136
2012,3,21,2178,12,21.59,16.4592,97.0,2.8008845913946283,3.072230244526716
2012,3,21,3125,6,45.72,22.250400000000003,97.0,3.102359985978745,3.8225358389266098
2012,3,21,3215,4,32.004,19.5072,97.0,2.970783628190026,3.4658608949878773
2012,3,21,3215,5,22.098,12.8016,97.0,2.5495701631137226,3.095487106690983
2012,3,21,3215,8,27.177999999999997,19.5072,97.0,2.970783628190026,3.3024078224983056
2012,3,21,3215,9,26.416,19.2024,97.0,2.955035271221887,3.2739698871777723
2012,3,21,3215,10,42.925999999999995,23.7744,97.0,3.168609371519946,3.759477702959473
2012,3,21,3215,11,43.18,22.86,97.0,3.1293886583666644,3.7653774250866614
2012,3,21,3215,12,28.702,19.5072,97.0,2.970783628190026,3.35696680674874
2012,3,21,3215,13,31.242,21.336000000000002,97.0,3.060395786879713,3.441763343408817
2012,3,21,3215,15,21.59,15.24,97.0,2.7239235502585,3.072230244526716
2012,3,21,3215,16,18.796000000000003,14.020800000000001,97.0,2.6405419413194493,2.9336440812405695
2012,3,21,3215,17,16.002,14.325600000000001,97.0,2.6620481465404127,2.7727137144279324
2012,3,21,3215,18,28.956000000000003,19.5072,97.0,2.970783628190026,3.365777436430895
2012,3,21,3215,20,20.066000000000003,14.325600000000001,97.0,2.6620481465404127,2.9990268405034213
2012,3,25,64,19,14.478000000000002,12.192,97.0,2.5007799989442905,2.6726302558709496
2012,3,25,169,7,25.146,11.5824,97.0,2.44948670455674,3.2246988381709896
2012,3,25,169,8,16.51,9.144,97.0,2.2130979264925097,2.8039662579320366
2012,3,25,169,10,52.577999999999996,18.8976,97.0,2.939034929875446,3.9622977813017686
2012,3,25,169,11,34.036,16.154400000000003,97.0,2.782192458382476,3.527418787987311
2012,3,25,169,14,26.67,12.4968,97.0,2.525472611534662,3.283539338193923
2012,3,25,169,17,22.352000000000004,12.8016,97.0,2.5495701631137226,3.106915802514606
2012,3,25,169,24,16.256,11.8872,97.0,2.4754621909600005,2.7884620713960713
2012,3,25,480,1,34.29,17.3736,97.0,2.8549518126649045,3.534853766474829
2012,3,25,480,6,36.576,20.7264,97.0,3.0314082500064607,3.5993922876124
2012,3,25,480,7,18.034,12.192,97.0,2.5007799989442905,2.892258865077715
2012,3,25,480,10,24.637999999999998,13.411200000000001,97.0,2.5960901787486153,3.204289966539782
2012,3,25,480,16,13.97,8.5344,97.0,2.144105055005558,2.6369121732688705
2012,3,25,480,17,13.97,11.277600000000001,97.0,2.4228184574745786,2.6369121732688705
2012,3,25,574,3,13.97,10.3632,97.0,2.338261069446516,2.6369121732688705
2012,3,25,574,4,14.732,13.1064,97.0,2.5731006605239166,2.690021998582819
2012,3,25,581,2,13.208,11.277600000000001,97.0,2.4228184574745786,2.580822706617827
2012,3,25,581,3,16.002,11.5824,97.0,2.44948670455674,2.7727137144279324
2012,3,25,581,4,18.796000000000003,15.5448,97.0,2.74372617755468,2.9336440812405695
2012,3,25,581,10,35.306000000000004,18.288,97.0,2.9062451070524546,3.5640529211670913
2012,3,25,581,12,17.526,11.277600000000001,97.0,2.4228184574745786,2.863685492633659
2012,3,25,581,13,19.304,11.8872,97.0,2.4754621909600005,2.9603123283227304
2012,3,25,581,15,21.843999999999998,17.9832,97.0,2.8894379887360735,3.083926284289907
2012,3,25,581,18,21.59,15.24,97.0,2.7239235502585,3.072230244526716
2012,3,25,581,30,14.986,14.020800000000001,97.0,2.6405419413194493,2.707116431942119
2012,3,25,1340,2,15.24,10.668000000000001,97.0,2.3672486063197677,2.7239235502585
2012,3,25,1340,3,20.066000000000003,13.716000000000001,97.0,2.618563034600674,2.9990268405034213
2012,3,25,1340,5,22.352000000000004,14.020800000000001,97.0,2.6405419413194493,3.106915802514606
2012,3,25,1340,6,19.05,15.24,97.0,2.7239235502585,2.94706710157271
2012,3,25,1340,11,24.13,12.4968,97.0,2.525472611534662,3.1834558796369405
2012,3,25,1340,13,32.512,16.154400000000003,97.0,2.782192458382476,3.4816092519560167
2012,3,25,1340,19,14.478000000000002,14.630400000000002,97.0,2.6831015557382454,2.6726302558709496
2012,3,25,1340,20,16.51,11.277600000000001,97.0,2.4228184574745786,2.8039662579320366
2012,3,25,1340,21,13.208,8.8392,97.0,2.1791963748168284,2.580822706617827
2012,3,25,1340,23,13.462,10.668000000000001,97.0,2.3672486063197677,2.5998709015885213
2012,3,25,1340,24,14.986,10.668000000000001,97.0,2.3672486063197677,2.707116431942119
2012,3,25,1340,26,14.223999999999998,11.277600000000001,97.0,2.4228184574745786,2.6549306787715485
2012,3,25,1340,29,13.97,10.668000000000001,97.0,2.3672486063197677,2.6369121732688705
2012,3,25,1340,30,17.018,10.972800000000001,97.0,2.395419483286464,2.8342716074273655
2012,3,25,1340,31,17.78,11.8872,97.0,2.4754621909600005,2.8780742300857587
2012,3,25,1340,32,17.272,12.4968,97.0,2.525472611534662,2.8490866932125063
2012,3,25,1340,33,13.462,10.0584,97.0,2.3084081062968345,2.5998709015885213
2012,3,25,1340,34,13.716000000000001,10.668000000000001,97.0,2.3672486063197677,2.618563034600674
2012,3,25,1340,35,13.462,10.668000000000001,97.0,2.3672486063197677,2.5998709015885213
2012,3,25,1340,36,14.986,10.668000000000001,97.0,2.3672486063197677,2.707116431942119
2012,3,25,1340,39,12.953999999999999,9.7536,97.0,2.2776364476300808,2.561404620760725
2012,3,25,1438,6,19.558,17.6784,97.0,2.8723435553767733,2.9733844098900835
2012,3,25,1438,8,25.146,17.9832,97.0,2.8894379887360735,3.2246988381709896
2012,3,27,149,6,14.986,9.7536,97.0,2.2776364476300808,2.707116431942119
2012,3,27,566,2,15.494,9.144,97.0,2.2130979264925097,2.7404528522097107
2012,3,27,566,3,17.272,13.1064,97.0,2.5731006605239166,2.8490866932125063
2012,3,27,989,9,16.764,11.277600000000001,97.0,2.4228184574745786,2.819233730062825
2012,3,27,989,10,13.716000000000001,9.4488,97.0,2.2458877493155005,2.618563034600674
2012,3,27,989,12,19.812,10.0584,97.0,2.3084081062968345,2.9862878147259915
2012,3,27,989,15,18.288,11.8872,97.0,2.4754621909600005,2.9062451070524546
2012,3,27,989,17,19.558,11.277600000000001,97.0,2.4228184574745786,2.9733844098900835
2012,3,27,989,18,18.034,11.8872,97.0,2.4754621909600005,2.892258865077715
2012,3,27,989,22,25.4,13.1064,97.0,2.5731006605239166,3.2347491740244907
2012,3,27,989,23,12.7,10.972800000000001,97.0,2.395419483286464,2.5416019934645457
2012,3,27,1092,17,13.208,9.4488,97.0,2.2458877493155005,2.580822706617827
2012,3,27,1417,1,16.002,13.411200000000001,97.0,2.5960901787486153,2.7727137144279324
2012,3,27,1417,2,31.75,16.4592,97.0,2.8008845913946283,3.457892725338701
2012,3,27,1417,7,17.526,12.8016,97.0,2.5495701631137226,2.863685492633659
2012,3,27,1417,14,14.986,14.630400000000002,97.0,2.6831015557382454,2.707116431942119
