inventory_year,survey_unit,county,plot_number,tree_number,diameter,height,SPCD,log_height,log_diameter
2017,3,25,3338,10,20.32,14.020800000000001,97.0,2.6405419413194493,3.011605622710281
2017,3,25,3338,14,27.94,18.288,97.0,2.9062451070524546,3.330059353828816
2017,3,25,3338,16,27.432000000000002,18.288,97.0,2.9062451070524546,3.3117102151606193
2017,3,25,3338,17,14.478000000000002,8.8392,97.0,2.1791963748168284,2.6726302558709496
2017,3,25,3338,20,15.748000000000001,9.7536,97.0,2.2776364476300808,2.756713373081491
2017,3,25,3338,22,18.796000000000003,12.192,97.0,2.5007799989442905,2.9336440812405695
2017,3,25,3338,24,14.732,10.3632,97.0,2.338261069446516,2.690021998582819
2017,3,25,3338,26,20.573999999999998,17.0688,97.0,2.8372522355655034,3.024028142708838
2017,3,27,16,2,28.194,16.764,97.0,2.819233730062825,3.3391091893487337
2017,3,27,16,3,24.13,16.764,97.0,2.819233730062825,3.1834558796369405
2017,3,27,16,4,31.496000000000002,19.812,97.0,2.9862878147259915,3.4498605536414364
2017,3,27,16,5,21.336000000000002,17.0688,97.0,2.8372522355655034,3.060395786879713
2017,3,27,16,6,20.573999999999998,17.0688,97.0,2.8372522355655034,3.024028142708838
2017,3,27,16,7,23.876,19.812,97.0,2.9862878147259915,3.1728737703064036
2017,3,27,16,11,23.114,16.154400000000003,97.0,2.782192458382476,3.1404384945532495
2017,3,27,16,12,23.368,16.154400000000003,97.0,2.782192458382476,3.15136756508544
2017,3,27,16,14,16.256,15.8496,97.0,2.7631442634117818,2.7884620713960713
2017,3,27,16,21,2.7940000000000005,2.4384,97.0,0.8913420865101901,1.0274742608347702
2017,3,27,16,31,11.176000000000002,7.010400000000001,97.0,1.947394760759504,2.413768621954661
2017,3,27,372,6,24.13,15.24,97.0,2.7239235502585,3.1834558796369405
2017,3,27,372,7,32.257999999999996,18.5928,97.0,2.9227744090036656,3.4737660744949905
2017,3,27,372,19,8.382,4.572,97.0,1.5199507459325643,2.1260865495028796
2017,3,27,372,22,5.08,4.2672,97.0,1.4509578744456126,1.6253112615903906
2017,3,27,372,26,36.322,20.4216,97.0,3.0165931642213204,3.5924236182963067
