inventory_year,survey_unit,county,plot_number,tree_number,diameter,height,SPCD,log_height,log_diameter
2022,3,21,624,7,34.798,16.764,97.0,2.819233730062825,3.5495599138645244
2022,3,21,624,9,41.656,16.764,97.0,2.819233730062825,3.729445415860598
2022,3,21,624,11,15.494,6.7056000000000004,97.0,1.90294299818867,2.7404528522097107
2022,3,21,624,12,12.953999999999999,7.9248,97.0,2.0699970828518364,2.561404620760725
2022,3,21,1040,8,31.496000000000002,17.6784,97.0,2.8723435553767733,3.4498605536414364
2022,3,21,1040,10,13.462,10.3632,97.0,2.338261069446516,2.5998709015885213
2022,3,21,1040,11,35.814,17.3736,97.0,2.8549518126649045,3.5783388784145678
2022,3,21,1040,12,33.274,16.764,97.0,2.819233730062825,3.504776311237551
2022,3,21,1040,13,26.162000000000003,16.4592,97.0,2.8008845913946283,3.264307976266035
2022,3,21,1040,18,21.843999999999998,10.0584,97.0,2.3084081062968345,3.083926284289907
2022,3,21,1040,19,21.336000000000002,7.9248,97.0,2.0699970828518364,3.060395786879713
2022,3,21,1040,23,21.843999999999998,13.716000000000001,97.0,2.618563034600674,3.083926284289907
2022,3,21,1040,25,19.05,7.62,97.0,2.030776369698555,2.94706710157271
2022,3,21,1040,31,14.986,8.5344,97.0,2.144105055005558,2.707116431942119
2022,3,21,1256,7,24.13,13.716000000000001,97.0,2.618563034600674,3.1834558796369405
2022,3,21,1342,5,24.13,14.325600000000001,97.0,2.6620481465404127,3.1834558796369405
2022,3,21,1342,7,25.654,17.3736,97.0,2.8549518126649045,3.244699504877659
2022,3,21,1482,12,3.048,2.7432000000000003,97.0,1.0091251221665736,1.1144856378244
2022,3,21,3190,3,7.62,6.096,97.0,1.807632818384345,2.030776369698555
2022,3,21,3190,5,8.128,7.62,97.0,2.030776369698555,2.095314890836126
2022,3,21,3190,6,17.78,10.668000000000001,97.0,2.3672486063197677,2.8780742300857587
2022,3,21,3190,7,33.528,21.945600000000002,97.0,3.0885666638464095,3.5123809106227704
2022,3,21,3190,8,32.512,18.5928,97.0,2.9227744090036656,3.4816092519560167
2022,3,21,3190,11,27.94,17.9832,97.0,2.8894379887360735,3.330059353828816
2022,3,25,534,3,7.111999999999999,7.62,97.0,2.030776369698555,1.9617834982116034
2022,3,25,534,4,28.447999999999997,17.9832,97.0,2.8894379887360735,3.348077859331494
2022,3,25,534,6,26.416,17.0688,97.0,2.8372522355655034,3.2739698871777723
2022,3,25,534,9,18.288,15.24,97.0,2.7239235502585,2.9062451070524546
2022,3,25,534,11,19.05,16.764,97.0,2.819233730062825,2.94706710157271
2022,3,25,534,15,26.67,15.8496,97.0,2.7631442634117818,3.283539338193923
