plot_sequence_number,inventory_year,survey_unit,country,plot_number,tree_number,diametr,height,log_height,log_diametr
73609859010538,2006,3,1,1023,6,17.9,69.0,4.23410650459726,2.884800712846709
73609859010538,2006,3,1,1023,7,5.7,26.0,3.258096538021482,1.7404661748405046
73609859010538,2006,3,1,1023,8,5.8,31.0,3.4339872044851463,1.7578579175523736
73609859010538,2006,3,1,1023,11,6.2,20.0,2.995732273553991,1.824549292051046
1192967983290487,2023,3,1,1023,16,9.8,50.0,3.912023005428146,2.2823823856765264
1192967983290487,2023,3,1,1023,17,20.2,72.0,4.276666119016055,3.005682604407159
1192967983290487,2023,3,1,1023,18,12.7,37.0,3.6109179126442243,2.5416019934645457
306275715489998,2016,3,1,1023,19,9.0,42.0,3.7376696182833684,2.1972245773362196
1192967983290487,2023,3,1,1023,20,8.2,43.0,3.7612001156935624,2.1041341542702074
1192967983290487,2023,3,1,1023,21,8.3,40.0,3.6888794541139363,2.1162555148025524
1192967983290487,2023,3,1,1023,22,6.1,37.0,3.6109179126442243,1.8082887711792655
1192967983290487,2023,3,1,1023,23,7.4,42.0,3.7376696182833684,2.0014800002101243
1192967983290487,2023,3,1,1023,24,9.3,30.0,3.4011973816621555,2.2300144001592104
1192967983290487,2023,3,1,1023,30,5.4,29.0,3.367295829986474,1.6863989535702288
1287180455290487,2024,3,1,1034,4,6.0,36.0,3.58351893845611,1.791759469228055
1287180455290487,2024,3,1,1034,6,11.0,50.0,3.912023005428146,2.3978952727983707
375519199489998,2017,3,1,1034,8,15.5,57.0,4.04305126783455,2.740840023925201
375519199489998,2017,3,1,1034,9,10.9,53.0,3.970291913552122,2.388762789235098
1287180455290487,2024,3,1,1034,10,9.9,53.0,3.970291913552122,2.2925347571405443
1287180455290487,2024,3,1,1034,14,2.5,12.0,2.4849066497880004,0.9162907318741551
1287180455290487,2024,3,1,1034,15,1.4,8.0,2.0794415416798357,0.3364722366212129
1287180455290487,2024,3,1,1034,16,5.1,25.0,3.2188758248682006,1.62924053973028
1287180455290487,2024,3,1,1034,17,6.0,35.0,3.5553480614894135,1.791759469228055
1287180455290487,2024,3,1,1034,18,5.1,30.0,3.4011973816621555,1.62924053973028
816545922290487,2022,3,1,1167,2,6.0,52.0,3.9512437185814275,1.791759469228055
816545922290487,2022,3,1,1167,5,16.3,80.0,4.382026634673881,2.791165107812717
816545922290487,2022,3,1,1167,12,1.5,10.0,2.302585092994046,0.4054651081081644
618642547126144,2020,3,1,1213,29,6.8,25.0,3.2188758248682006,1.916922612182061
16365609020004,2013,3,1,1213,35,5.9,24.0,3.1780538303479458,1.7749523509116738
618642547126144,2020,3,1,1213,44,2.0,14.0,2.6390573296152584,0.6931471805599453
1287180391290487,2024,3,1,1235,16,1.5,8.0,2.0794415416798357,0.4054651081081644
122567106010661,2007,3,1,1304,3,6.0,33.0,3.4965075614664802,1.791759469228055
1287180624290487,2024,3,1,1559,1,3.4,20.0,2.995732273553991,1.2237754316221157
816546060290487,2022,3,1,2521,5,7.0,27.0,3.295836866004329,1.9459101490553132
816546060290487,2022,3,1,2521,12,6.9,28.0,3.332204510175204,1.9315214116032138
816546060290487,2022,3,1,2521,13,6.5,30.0,3.4011973816621555,1.8718021769015913
816546060290487,2022,3,1,2521,16,8.8,33.0,3.4965075614664802,2.174751721484161
816546060290487,2022,3,1,2521,17,7.8,34.0,3.5263605246161616,2.0541237336955462
464691562489998,2018,3,1,2525,10,10.8,33.0,3.4965075614664802,2.379546134130174
464691562489998,2018,3,1,2525,18,10.4,36.0,3.58351893845611,2.341805806147327
464691562489998,2018,3,1,2525,24,9.5,37.0,3.6109179126442243,2.2512917986064953
464691562489998,2018,3,1,2525,34,6.8,38.0,3.6375861597263857,1.916922612182061
464691562489998,2018,3,1,2525,44,1.4,8.0,2.0794415416798357,0.3364722366212129
816546061290487,2022,3,1,2526,1,3.3,16.0,2.772588722239781,1.1939224684724346
816546061290487,2022,3,1,2526,2,3.6,18.0,2.8903717578961645,1.2809338454620642
816546061290487,2022,3,1,2526,5,7.2,52.0,3.9512437185814275,1.9740810260220096
171871838020004,2015,3,1,2526,9,16.2,70.0,4.248495242049359,2.785011242238338
171871838020004,2015,3,1,2526,11,6.9,44.0,3.784189633918261,1.9315214116032138
171871838020004,2015,3,1,2526,12,5.1,41.0,3.713572066704308,1.62924053973028
511268801126144,2019,3,1,2527,1,11.2,44.0,3.784189633918261,2.4159137783010487
511268801126144,2019,3,1,2527,2,8.3,44.0,3.784189633918261,2.1162555148025524
511268801126144,2019,3,1,2527,3,1.5,8.0,2.0794415416798357,0.4054651081081644
511268801126144,2019,3,1,2527,4,6.7,36.0,3.58351893845611,1.9021075263969205
511268801126144,2019,3,1,2527,5,13.4,44.0,3.784189633918261,2.5952547069568657
511268801126144,2019,3,1,2527,6,3.2,16.0,2.772588722239781,1.1631508098056809
511268801126144,2019,3,1,2527,7,7.9,40.0,3.6888794541139363,2.066862759472976
511268801126144,2019,3,1,2527,8,4.0,15.0,2.70805020110221,1.3862943611198906
511268801126144,2019,3,1,2527,13,9.5,44.0,3.784189633918261,2.2512917986064953
511268801126144,2019,3,1,2527,14,9.3,40.0,3.6888794541139363,2.2300144001592104
511268801126144,2019,3,1,2527,16,7.1,34.0,3.5263605246161616,1.9600947840472698
1192967999290487,2023,3,1,2564,1,1.8,11.0,2.3978952727983707,0.5877866649021191
1192967999290487,2023,3,1,2564,2,4.4,25.0,3.2188758248682006,1.4816045409242156
1192967999290487,2023,3,1,2564,5,6.2,35.0,3.5553480614894135,1.824549292051046
1192967999290487,2023,3,1,2564,6,6.0,35.0,3.5553480614894135,1.791759469228055
1192967999290487,2023,3,1,2564,7,6.5,31.0,3.4339872044851463,1.8718021769015913
1192967999290487,2023,3,1,2564,10,5.5,28.0,3.332204510175204,1.7047480922384253
722577904290487,2021,3,1,2566,1,3.2,18.0,2.8903717578961645,1.1631508098056809
722577904290487,2021,3,1,2566,2,1.9,12.0,2.4849066497880004,0.6418538861723947
722577904290487,2021,3,1,2566,5,2.6,14.0,2.6390573296152584,0.9555114450274363
816546062290487,2022,3,1,2568,3,6.8,40.0,3.6888794541139363,1.916922612182061
816546062290487,2022,3,1,2568,4,6.1,37.0,3.6109179126442243,1.8082887711792655
816546062290487,2022,3,1,2568,6,6.9,38.0,3.6375861597263857,1.9315214116032138
816546062290487,2022,3,1,2568,7,6.0,36.0,3.58351893845611,1.791759469228055
816546062290487,2022,3,1,2568,8,5.2,29.0,3.367295829986474,1.6486586255873816
722577909290487,2021,3,1,2569,1,3.4,21.0,3.044522437723423,1.2237754316221157
722577909290487,2021,3,1,2569,2,2.8,19.0,2.9444389791664403,1.0296194171811581
722577909290487,2021,3,1,2569,3,2.9,18.0,2.8903717578961645,1.0647107369924282
722577909290487,2021,3,1,2569,4,2.5,17.0,2.833213344056216,0.9162907318741551
722577909290487,2021,3,1,2569,6,8.7,35.0,3.5553480614894135,2.163323025660538
722577909290487,2021,3,1,2569,7,9.4,41.0,3.713572066704308,2.2407096892759584
722577909290487,2021,3,1,2569,11,6.0,33.0,3.4965075614664802,1.791759469228055
722577909290487,2021,3,1,2569,12,9.1,33.0,3.4965075614664802,2.2082744135228043
722577909290487,2021,3,1,2569,15,6.2,30.0,3.4011973816621555,1.824549292051046
722577909290487,2021,3,1,2569,16,5.7,25.0,3.2188758248682006,1.7404661748405046
722577909290487,2021,3,1,2569,17,5.4,28.0,3.332204510175204,1.6863989535702288
722577909290487,2021,3,1,2569,18,6.0,31.0,3.4339872044851463,1.791759469228055
722577909290487,2021,3,1,2569,19,5.1,23.0,3.1354942159291497,1.62924053973028
722577909290487,2021,3,1,2569,20,5.2,24.0,3.1780538303479458,1.6486586255873816
618642552126144,2020,3,1,2582,1,1.4,8.0,2.0794415416798357,0.3364722366212129
618642552126144,2020,3,1,2582,2,1.8,10.0,2.302585092994046,0.5877866649021191
618642552126144,2020,3,1,2582,5,16.1,70.0,4.248495242049359,2.7788192719904172
618642552126144,2020,3,1,2582,6,12.3,68.0,4.219507705176107,2.509599262378372
618642552126144,2020,3,1,2582,7,12.0,60.0,4.0943445622221,2.4849066497880004
16365632020004,2013,3,1,2582,8,10.7,65.0,4.174387269895637,2.3702437414678603
618642541126144,2020,3,3,79,8,1.4,8.0,2.0794415416798357,0.3364722366212129
618642541126144,2020,3,3,79,12,1.4,7.0,1.9459101490553132,0.3364722366212129
618642541126144,2020,3,3,79,13,1.2,7.0,1.9459101490553132,0.1823215567939546
16365435020004,2013,3,3,119,4,6.7,40.0,3.6888794541139363,1.9021075263969205
222468940010661,2011,3,3,243,2,5.0,33.0,3.4965075614664802,1.6094379124341003
1287180397290487,2024,3,3,243,3,5.2,40.0,3.6888794541139363,1.6486586255873816
1287180397290487,2024,3,3,243,4,11.9,63.0,4.143134726391533,2.4765384001174837
1287180397290487,2024,3,3,243,5,8.5,49.0,3.8918202981106265,2.1400661634962708
1287180397290487,2024,3,3,243,7,7.2,48.0,3.871201010907891,1.9740810260220096
1287180397290487,2024,3,3,243,9,10.2,55.0,4.007333185232471,2.322387720290225
1287180397290487,2024,3,3,243,11,6.8,44.0,3.784189633918261,1.916922612182061
73611907010538,2006,3,3,243,12,6.0,45.0,3.8066624897703196,1.791759469228055
1287180397290487,2024,3,3,243,13,7.3,52.0,3.9512437185814275,1.9878743481543455
1287180397290487,2024,3,3,243,14,12.2,62.0,4.127134385045092,2.501435951739211
1287180397290487,2024,3,3,243,15,7.0,53.0,3.970291913552122,1.9459101490553132
1287180397290487,2024,3,3,243,16,8.4,44.0,3.784189633918261,2.128231705849268
1287180397290487,2024,3,3,243,17,9.8,53.0,3.970291913552122,2.2823823856765264
1287180397290487,2024,3,3,243,19,9.5,55.0,4.007333185232471,2.2512917986064953
1287180397290487,2024,3,3,243,20,14.5,59.0,4.07753744390572,2.6741486494265287
1287180397290487,2024,3,3,243,21,9.7,55.0,4.007333185232471,2.272125885509337
1287180397290487,2024,3,3,243,26,12.6,65.0,4.174387269895637,2.533696813957432
1287180397290487,2024,3,3,243,27,8.4,53.0,3.970291913552122,2.128231705849268
1287180397290487,2024,3,3,243,28,7.0,38.0,3.6375861597263857,1.9459101490553132
1287180397290487,2024,3,3,243,33,5.0,28.0,3.332204510175204,1.6094379124341003
1287180397290487,2024,3,3,243,34,6.0,47.0,3.8501476017100584,1.791759469228055
1287180397290487,2024,3,3,243,35,5.9,48.0,3.871201010907891,1.7749523509116738
250845328489998,2015,3,3,244,1,4.4,17.0,2.833213344056216,1.4816045409242156
816545940290487,2022,3,3,244,4,7.2,45.0,3.8066624897703196,1.9740810260220096
250845328489998,2015,3,3,244,10,1.7,9.0,2.1972245773362196,0.5306282510621704
816545940290487,2022,3,3,244,11,1.0,7.0,1.9459101490553132,0.0
250845328489998,2015,3,3,244,16,1.3,9.0,2.1972245773362196,0.26236426446749106
816545940290487,2022,3,3,244,19,1.4,7.0,1.9459101490553132,0.3364722366212129
816546053290487,2022,3,3,258,33,9.2,38.0,3.6375861597263857,2.2192034840549946
62273322010538,2005,3,3,258,37,14.5,60.0,4.0943445622221,2.6741486494265287
816546053290487,2022,3,3,258,49,4.0,21.0,3.044522437723423,1.3862943611198906
816546053290487,2022,3,3,258,50,3.6,21.0,3.044522437723423,1.2809338454620642
816546053290487,2022,3,3,258,72,15.9,58.0,4.060443010546419,2.766319109226186
816546053290487,2022,3,3,258,73,9.8,43.0,3.7612001156935624,2.2823823856765264
464691541489998,2018,3,3,263,7,1.5,10.0,2.302585092994046,0.4054651081081644
464691541489998,2018,3,3,263,9,1.4,9.0,2.1972245773362196,0.3364722366212129
1192967982290487,2023,3,3,312,18,5.3,28.0,3.332204510175204,1.667706820558076
816545932290487,2022,3,3,329,3,13.1,72.0,4.276666119016055,2.5726122302071057
169112057010661,2010,3,3,329,4,6.9,55.0,4.007333185232471,1.9315214116032138
816545932290487,2022,3,3,329,6,16.2,80.0,4.382026634673881,2.785011242238338
816545932290487,2022,3,3,329,7,14.8,78.0,4.356708826689592,2.6946271807700692
250845324489998,2015,3,3,329,8,8.7,60.0,4.0943445622221,2.163323025660538
816545932290487,2022,3,3,329,10,20.0,87.0,4.465908118654584,2.995732273553991
816545932290487,2022,3,3,329,11,12.1,66.0,4.189654742026425,2.4932054526026954
816545932290487,2022,3,3,329,12,16.4,74.0,4.30406509320417,2.797281334830153
816545932290487,2022,3,3,329,15,13.8,74.0,4.30406509320417,2.624668592163159
816545932290487,2022,3,3,329,16,10.7,67.0,4.204692619390966,2.3702437414678603
816545932290487,2022,3,3,329,17,12.3,75.0,4.31748811353631,2.509599262378372
144988649010661,2009,3,3,361,3,18.6,72.0,4.276666119016055,2.9231615807191558
144988649010661,2009,3,3,361,14,5.9,32.0,3.4657359027997265,1.7749523509116738
816546040290487,2022,3,3,361,18,9.7,47.0,3.8501476017100584,2.272125885509337
144988649010661,2009,3,3,361,24,17.5,61.0,4.110873864173311,2.8622008809294686
816546040290487,2022,3,3,361,38,18.8,62.0,4.127134385045092,2.9338568698359038
464691543489998,2018,3,3,362,5,7.0,37.0,3.6109179126442243,1.9459101490553132
464691543489998,2018,3,3,362,8,4.5,29.0,3.367295829986474,1.5040773967762742
464691543489998,2018,3,3,362,11,5.7,38.0,3.6375861597263857,1.7404661748405046
464691543489998,2018,3,3,362,22,7.1,45.0,3.8066624897703196,1.9600947840472698
511268732126144,2019,3,3,383,1,11.2,56.0,4.02535169073515,2.4159137783010487
511268732126144,2019,3,3,383,2,10.4,41.0,3.713572066704308,2.341805806147327
511268732126144,2019,3,3,383,5,8.0,35.0,3.5553480614894135,2.0794415416798357
511268732126144,2019,3,3,383,16,1.3,8.0,2.0794415416798357,0.26236426446749106
16365585020004,2013,3,3,405,1,4.3,23.0,3.1354942159291497,1.4586150226995167
511268731126144,2019,3,3,405,2,19.5,64.0,4.1588830833596715,2.970414465569701
511268731126144,2019,3,3,405,3,16.4,63.0,4.143134726391533,2.797281334830153
511268731126144,2019,3,3,405,7,3.0,19.0,2.9444389791664403,1.0986122886681098
511268731126144,2019,3,3,405,9,5.4,30.0,3.4011973816621555,1.6863989535702288
511268731126144,2019,3,3,405,10,5.5,32.0,3.4657359027997265,1.7047480922384253
511268731126144,2019,3,3,405,11,12.6,54.0,3.9889840465642745,2.533696813957432
511268731126144,2019,3,3,405,13,12.6,58.0,4.060443010546419,2.533696813957432
511268731126144,2019,3,3,405,17,6.2,35.0,3.5553480614894135,1.824549292051046
816546041290487,2022,3,3,415,4,12.9,49.0,3.8918202981106265,2.5572273113676265
1287180368290487,2024,3,3,433,6,12.1,67.0,4.204692619390966,2.4932054526026954
122567252010661,2007,3,3,433,7,7.3,42.0,3.7376696182833684,1.9878743481543455
122567252010661,2007,3,3,433,9,6.1,41.0,3.713572066704308,1.8082887711792655
1287180368290487,2024,3,3,433,11,6.4,39.0,3.6635616461296463,1.8562979903656263
1287180368290487,2024,3,3,433,14,5.2,23.0,3.1354942159291497,1.6486586255873816
1287180368290487,2024,3,3,433,16,6.3,33.0,3.4965075614664802,1.840549633397487
1287180368290487,2024,3,3,433,19,5.2,25.0,3.2188758248682006,1.6486586255873816
816546023290487,2022,3,3,439,6,8.9,49.0,3.8918202981106265,2.186051276738094
118137594010661,2008,3,3,441,5,11.2,60.0,4.0943445622221,2.4159137783010487
118137594010661,2008,3,3,441,6,7.0,39.0,3.6635616461296463,1.9459101490553132
618642488126144,2020,3,3,441,9,13.7,69.0,4.23410650459726,2.617395832834079
618642447126144,2020,3,3,451,1,3.5,22.0,3.091042453358316,1.252762968495368
618642447126144,2020,3,3,451,3,9.8,53.0,3.970291913552122,2.2823823856765264
618642447126144,2020,3,3,451,7,8.2,51.0,3.9318256327243257,2.1041341542702074
618642447126144,2020,3,3,451,8,16.1,65.0,4.174387269895637,2.7788192719904172
618642447126144,2020,3,3,451,12,5.6,33.0,3.4965075614664802,1.7227665977411035
618642447126144,2020,3,3,451,26,1.4,9.0,2.1972245773362196,0.3364722366212129
73612936010538,2006,3,3,511,8,8.5,47.0,3.8501476017100584,2.1400661634962708
73612936010538,2006,3,3,511,9,7.9,42.0,3.7376696182833684,2.066862759472976
73612936010538,2006,3,3,511,13,8.6,43.0,3.7612001156935624,2.151762203259462
1192967987290487,2023,3,3,511,16,10.8,58.0,4.060443010546419,2.379546134130174
1192967987290487,2023,3,3,511,17,9.2,55.0,4.007333185232471,2.2192034840549946
306275719489998,2016,3,3,511,19,2.3,12.0,2.4849066497880004,0.8329091229351039
1192967987290487,2023,3,3,511,23,10.4,56.0,4.02535169073515,2.341805806147327
1287180508290487,2024,3,3,520,7,9.3,51.0,3.9318256327243257,2.2300144001592104
1287180508290487,2024,3,3,520,8,5.5,32.0,3.4657359027997265,1.7047480922384253
1287180508290487,2024,3,3,520,11,6.5,27.0,3.295836866004329,1.8718021769015913
1287180508290487,2024,3,3,520,12,9.6,50.0,3.912023005428146,2.2617630984737906
1287180508290487,2024,3,3,520,13,12.6,49.0,3.8918202981106265,2.533696813957432
1287180508290487,2024,3,3,520,14,11.9,53.0,3.970291913552122,2.4765384001174837
1287180508290487,2024,3,3,520,15,12.5,57.0,4.04305126783455,2.5257286443082556
1287180508290487,2024,3,3,520,18,8.3,44.0,3.784189633918261,2.1162555148025524
1287180508290487,2024,3,3,520,19,12.2,53.0,3.970291913552122,2.501435951739211
1287180508290487,2024,3,3,520,20,12.6,59.0,4.07753744390572,2.533696813957432
1287180508290487,2024,3,3,520,21,7.6,44.0,3.784189633918261,2.028148247292285
222469100010661,2011,3,3,520,26,9.8,43.0,3.7612001156935624,2.2823823856765264
1287180508290487,2024,3,3,520,27,12.6,50.0,3.912023005428146,2.533696813957432
1287180508290487,2024,3,3,520,28,6.7,37.0,3.6109179126442243,1.9021075263969205
1287180508290487,2024,3,3,520,29,5.7,26.0,3.258096538021482,1.7404661748405046
1287180508290487,2024,3,3,520,30,7.2,25.0,3.2188758248682006,1.9740810260220096
1287180508290487,2024,3,3,520,31,12.9,55.0,4.007333185232471,2.5572273113676265
1287180508290487,2024,3,3,520,33,5.1,28.0,3.332204510175204,1.62924053973028
1192967874290487,2023,3,3,545,2,3.0,15.0,2.70805020110221,1.0986122886681098
306275606489998,2016,3,3,545,13,1.2,11.0,2.3978952727983707,0.1823215567939546
375519142489998,2017,3,3,556,1,3.8,22.0,3.091042453358316,1.33500106673234
1287180398290487,2024,3,3,556,9,7.5,39.0,3.6635616461296463,2.0149030205422647
511267884126144,2019,3,3,617,11,13.2,59.0,4.07753744390572,2.580216829592325
247064730010661,2012,3,3,617,12,9.2,33.0,3.4965075614664802,2.2192034840549946
511267884126144,2019,3,3,617,17,2.3,14.0,2.6390573296152584,0.8329091229351039
62274403010538,2005,3,3,668,2,15.5,63.0,4.143134726391533,2.740840023925201
62274403010538,2005,3,3,668,6,11.6,70.0,4.248495242049359,2.451005098112319
62274403010538,2005,3,3,668,7,16.7,59.0,4.07753744390572,2.8154087194227095
62274403010538,2005,3,3,668,8,8.5,55.0,4.007333185232471,2.1400661634962708
62274403010538,2005,3,3,668,9,11.4,59.0,4.07753744390572,2.4336133554004498
816546047290487,2022,3,3,668,18,14.3,71.0,4.2626798770413155,2.6602595372658615
816546047290487,2022,3,3,668,19,12.2,73.0,4.290459441148391,2.501435951739211
816546047290487,2022,3,3,668,20,12.8,66.0,4.189654742026425,2.5494451709255714
816546047290487,2022,3,3,668,21,13.0,74.0,4.30406509320417,2.5649493574615367
816546047290487,2022,3,3,668,23,7.0,43.0,3.7612001156935624,1.9459101490553132
1287180510290487,2024,3,3,688,2,15.4,61.0,4.110873864173311,2.7343675094195836
1287180510290487,2024,3,3,688,5,9.0,35.0,3.5553480614894135,2.1972245773362196
375519254489998,2017,3,3,688,8,1.9,10.0,2.302585092994046,0.6418538861723947
1287180510290487,2024,3,3,688,12,6.0,27.0,3.295836866004329,1.791759469228055
1192967962290487,2023,3,3,714,8,16.5,73.0,4.290459441148391,2.803360380906535
1192967962290487,2023,3,3,714,10,5.1,34.0,3.5263605246161616,1.62924053973028
511267951126144,2019,3,3,747,10,5.1,29.0,3.367295829986474,1.62924053973028
73612362010538,2006,3,3,757,2,7.1,62.0,4.127134385045092,1.9600947840472698
1192967988290487,2023,3,3,757,17,5.6,42.0,3.7376696182833684,1.7227665977411035
1192967988290487,2023,3,3,757,18,7.4,50.0,3.912023005428146,2.0014800002101243
1192967988290487,2023,3,3,757,22,6.0,36.0,3.58351893845611,1.791759469228055
1192967988290487,2023,3,3,757,26,5.7,30.0,3.4011973816621555,1.7404661748405046
1192967988290487,2023,3,3,757,29,13.6,72.0,4.276666119016055,2.6100697927420065
1192967988290487,2023,3,3,757,31,10.6,56.0,4.02535169073515,2.3608540011180215
306275720489998,2016,3,3,757,36,2.9,14.0,2.6390573296152584,1.0647107369924282
1192967988290487,2023,3,3,757,37,5.9,35.0,3.5553480614894135,1.7749523509116738
306275720489998,2016,3,3,757,47,1.4,8.0,2.0794415416798357,0.3364722366212129
306275720489998,2016,3,3,757,48,1.3,10.0,2.302585092994046,0.26236426446749106
306275720489998,2016,3,3,757,50,2.2,14.0,2.6390573296152584,0.7884573603642703
306275720489998,2016,3,3,757,51,1.2,7.0,1.9459101490553132,0.1823215567939546
306275720489998,2016,3,3,757,52,1.2,7.0,1.9459101490553132,0.1823215567939546
1192967988290487,2023,3,3,757,54,5.2,25.0,3.2188758248682006,1.6486586255873816
16365443020004,2013,3,3,773,20,11.8,66.0,4.189654742026425,2.468099531471619
464691534489998,2018,3,3,827,2,8.7,48.0,3.871201010907891,2.163323025660538
464691534489998,2018,3,3,827,3,18.0,70.0,4.248495242049359,2.8903717578961645
464691534489998,2018,3,3,827,4,11.7,62.0,4.127134385045092,2.4595888418037104
247064809010661,2012,3,3,827,6,9.7,34.0,3.5263605246161616,2.272125885509337
464691534489998,2018,3,3,827,7,6.4,32.0,3.4657359027997265,1.8562979903656263
464691534489998,2018,3,3,827,9,7.1,27.0,3.295836866004329,1.9600947840472698
464691534489998,2018,3,3,827,11,12.6,61.0,4.110873864173311,2.533696813957432
464691534489998,2018,3,3,827,14,7.4,46.0,3.828641396489095,2.0014800002101243
464691534489998,2018,3,3,827,17,7.5,49.0,3.8918202981106265,2.0149030205422647
464691534489998,2018,3,3,827,22,5.1,27.0,3.295836866004329,1.62924053973028
464691534489998,2018,3,3,827,33,1.4,9.0,2.1972245773362196,0.3364722366212129
464691534489998,2018,3,3,827,35,5.2,23.0,3.1354942159291497,1.6486586255873816
62274524010538,2005,3,3,833,4,14.1,80.0,4.382026634673881,2.6461747973841225
62274524010538,2005,3,3,833,6,6.6,48.0,3.871201010907891,1.8870696490323797
62274524010538,2005,3,3,833,7,13.3,67.0,4.204692619390966,2.5877640352277083
62274524010538,2005,3,3,833,9,8.8,54.0,3.9889840465642745,2.174751721484161
62274524010538,2005,3,3,833,11,5.5,41.0,3.713572066704308,1.7047480922384253
62274524010538,2005,3,3,833,12,6.2,37.0,3.6109179126442243,1.824549292051046
62274524010538,2005,3,3,833,16,10.1,49.0,3.8918202981106265,2.312535423847214
816546048290487,2022,3,3,833,18,16.2,86.0,4.454347296253507,2.785011242238338
816546048290487,2022,3,3,833,21,8.0,62.0,4.127134385045092,2.0794415416798357
816546048290487,2022,3,3,833,23,9.1,55.0,4.007333185232471,2.2082744135228043
816546048290487,2022,3,3,833,26,6.2,43.0,3.7612001156935624,1.824549292051046
816546048290487,2022,3,3,833,27,7.4,40.0,3.6888794541139363,2.0014800002101243
250845393489998,2015,3,3,833,33,5.1,35.0,3.5553480614894135,1.62924053973028
1192967986290487,2023,3,3,835,2,8.5,43.0,3.7612001156935624,2.1400661634962708
1192967986290487,2023,3,3,835,6,6.8,35.0,3.5553480614894135,1.916922612182061
1287180513290487,2024,3,3,854,23,5.9,26.0,3.258096538021482,1.7749523509116738
1287180513290487,2024,3,3,854,26,7.0,35.0,3.5553480614894135,1.9459101490553132
1287180513290487,2024,3,3,854,32,6.0,39.0,3.6635616461296463,1.791759469228055
62274280010538,2005,3,3,922,4,6.7,44.0,3.784189633918261,1.9021075263969205
62274280010538,2005,3,3,922,5,7.0,60.0,4.0943445622221,1.9459101490553132
62274280010538,2005,3,3,922,6,7.8,58.0,4.060443010546419,2.0541237336955462
62274280010538,2005,3,3,922,9,6.2,40.0,3.6888794541139363,1.824549292051046
250845395489998,2015,3,3,922,12,7.2,59.0,4.07753744390572,1.9740810260220096
816546054290487,2022,3,3,922,13,8.0,58.0,4.060443010546419,2.0794415416798357
816546054290487,2022,3,3,922,15,5.5,34.0,3.5263605246161616,1.7047480922384253
816546054290487,2022,3,3,922,26,6.5,37.0,3.6109179126442243,1.8718021769015913
816546054290487,2022,3,3,922,37,5.0,22.0,3.091042453358316,1.6094379124341003
306275717489998,2016,3,3,1019,16,15.3,34.0,3.5263605246161616,2.72785282839839
464691433489998,2018,3,3,1087,1,1.3,7.0,1.9459101490553132,0.26236426446749106
464691433489998,2018,3,3,1087,2,13.7,55.0,4.007333185232471,2.617395832834079
464691433489998,2018,3,3,1087,3,1.1,7.0,1.9459101490553132,0.09531017980432493
464691433489998,2018,3,3,1087,5,13.3,58.0,4.060443010546419,2.5877640352277083
464691433489998,2018,3,3,1087,6,15.5,70.0,4.248495242049359,2.740840023925201
464691433489998,2018,3,3,1087,7,14.9,74.0,4.30406509320417,2.7013612129514133
464691433489998,2018,3,3,1087,9,9.4,44.0,3.784189633918261,2.2407096892759584
464691433489998,2018,3,3,1087,10,15.3,67.0,4.204692619390966,2.72785282839839
464691433489998,2018,3,3,1087,12,17.4,66.0,4.189654742026425,2.856470206220483
464691433489998,2018,3,3,1087,13,17.2,71.0,4.2626798770413155,2.8449093838194073
464691433489998,2018,3,3,1087,14,9.0,37.0,3.6109179126442243,2.1972245773362196
464691433489998,2018,3,3,1087,15,12.8,64.0,4.1588830833596715,2.5494451709255714
464691433489998,2018,3,3,1087,16,5.3,31.0,3.4339872044851463,1.667706820558076
464691433489998,2018,3,3,1087,18,6.5,42.0,3.7376696182833684,1.8718021769015913
1192967974290487,2023,3,3,1089,5,15.5,43.0,3.7612001156935624,2.740840023925201
511267889126144,2019,3,3,1200,17,17.6,85.0,4.442651256490317,2.8678989020441064
306275604489998,2016,3,3,1210,1,2.0,12.0,2.4849066497880004,0.6931471805599453
306275604489998,2016,3,3,1210,2,1.5,13.0,2.5649493574615367,0.4054651081081644
306275604489998,2016,3,3,1210,5,1.4,11.0,2.3978952727983707,0.3364722366212129
306275604489998,2016,3,3,1210,7,15.3,72.0,4.276666119016055,2.72785282839839
306275604489998,2016,3,3,1210,8,5.9,51.0,3.9318256327243257,1.7749523509116738
306275604489998,2016,3,3,1210,11,11.6,68.0,4.219507705176107,2.451005098112319
306275604489998,2016,3,3,1210,13,6.8,49.0,3.8918202981106265,1.916922612182061
306275604489998,2016,3,3,1210,16,8.7,52.0,3.9512437185814275,2.163323025660538
306275604489998,2016,3,3,1210,23,6.5,40.0,3.6888794541139363,1.8718021769015913
816545933290487,2022,3,3,1282,8,1.8,10.0,2.302585092994046,0.5877866649021191
816545933290487,2022,3,3,1282,11,3.5,22.0,3.091042453358316,1.252762968495368
816545933290487,2022,3,3,1282,13,5.4,40.0,3.6888794541139363,1.6863989535702288
722577780290487,2021,3,3,1295,2,11.2,23.0,3.1354942159291497,2.4159137783010487
722577780290487,2021,3,3,1295,8,9.3,35.0,3.5553480614894135,2.2300144001592104
722577780290487,2021,3,3,1295,41,7.1,31.0,3.4339872044851463,1.9600947840472698
511268750126144,2019,3,3,1303,1,13.9,70.0,4.248495242049359,2.631888840136646
511268750126144,2019,3,3,1303,6,11.0,62.0,4.127134385045092,2.3978952727983707
511268750126144,2019,3,3,1303,12,4.2,25.0,3.2188758248682006,1.4350845252893227
